"q.seq","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54"
2.75,6.81335891250739,4.78336377841596,6.32469159394171,5.33415058311622,3.76970229931725,6.34013736217933,4.52141431916013,5.80489893298851,5.56912648586327,4.70295287900419,7.67736018147014,6.89580339370706,9.10266016634574,5.93541505985365,7.1988066601927,10.3713488225476,7.93322531886889,7.01659672358172,2.66222013148297,2.81219576657917,2.10132986839051,3.72694640627178,3.66365344997771,3.24008096812894,2.22229805743171,2.87683995676256,3.93735728516215,1.2280585230477,1.43597013867237,1.32608369235772,1.33390121229574,1.71653183232605,1.24429475201072,2.47122519666512,2.37798270713652,1.94101233158935,7.93550586169029,8.68502436167112,5.71196627520524,8.23498027763946,9.12420585467439,10.3879813179936,8.52830374225869,5.88744718277945,3.46374295798625,2.69658666038412,3.78568137808656,3.44625205514967,2.44675757419521,3.89483374916073,2.44251135581315,1.49711263763992,2.48924207747842,3.52243480209848
2.86,6.69859463280211,4.7129584665102,6.20379345123132,5.24829890496609,3.7014131572589,6.23422132936554,4.46064715399818,5.71941144329106,5.47260375888015,4.61770282674437,7.5119705674837,6.77148049044068,8.92830592639809,5.83240538097403,7.10752179448835,10.2281251671281,7.8096099348935,6.92425100624421,2.64646283081797,2.78153235469582,2.07635194484579,3.65108756000207,3.618865271587,3.18443994495151,2.18782898030414,2.83412210850163,3.84629154845876,1.22267132832258,1.4257950170194,1.31833967463052,1.32570834145514,1.69808886190427,1.23847768857762,2.44993767766216,2.34017852633422,1.92359421664466,7.71711651126976,8.48150891969326,5.579974981685,7.99262998448521,8.89249230855514,10.1366749226979,8.37393345595555,5.74237960078253,3.40102643235002,2.64208154850529,3.70436968528745,3.36307179988174,2.40140434342745,3.79137275193288,2.397423788905,1.48426897106254,2.44434377556778,3.45296003871474
2.97,6.59297737175009,4.64924602042658,6.09405501124125,5.17067327748238,3.63919845560821,6.13638659981177,4.40554660771448,5.64147317251425,5.38380802086854,4.5390725957605,7.36201620618064,6.65765236498223,8.7663375981098,5.73891017068532,7.02394075987522,10.0967334287442,7.69728343972423,6.84033733257192,2.63243344350801,2.75366431566912,2.05374038217131,3.58273835033855,3.57861879273495,3.13422291182666,2.15715194575975,2.795497605194,3.76439255439616,1.21789814685058,1.41667453504398,1.31144539876169,1.31845922878154,1.68166909421792,1.23332731363922,2.43034308059892,2.30630289966779,1.90762269958113,7.51865200976767,8.29276229036784,5.46057888273836,7.7727416503188,8.67895245820561,9.90429631867502,8.23292402060035,5.61091560262514,3.3445203221995,2.5940898444227,3.63125335306676,3.28964085949654,2.36153526091801,3.70026205833412,2.35776422808922,1.47292622279566,2.404557958305,3.3900518765661
3.08,6.49544564210299,4.59135963508478,5.99408720212758,5.10020084483073,3.58230458263034,6.04569883796828,4.35537643301603,5.57006382432983,5.30179845056879,4.46636086815918,7.22562576725551,6.55306508019324,8.61547994152659,5.65365963675654,6.94714236108917,9.97579102309811,7.59487266796913,6.76380825061414,2.61987249105315,2.72820042709656,2.03317705063179,3.52088631607864,3.5422782831273,3.08868746349602,2.12970808015985,2.76039778494049,3.69048280341172,1.21364098667187,1.40846034632049,1.30527285942758,1.31200219125569,1.66696777689304,1.22873646706826,2.41222408049637,2.27581309656072,1.892916020836,7.3378019709462,8.11747162443047,5.35214667021607,7.5727515010155,8.48180920198074,9.68903662004646,8.10368332790756,5.49137218151352,3.2933536630912,2.55156985571951,3.56523653792834,3.22444963497529,2.32625187675059,3.61956435662832,2.32264965962818,1.46284051146334,2.36910724874337,3.3328885812608
3.19,6.40509616094301,4.53856983727807,5.90271093605141,5.03597896456554,3.53009796112145,5.96136579568527,4.30951961686207,5.504338722279,5.22578623601274,4.39896145865424,7.10119451561542,6.45664786770696,8.47462811483441,5.57558740187535,6.87633968768571,9.86411176996323,7.50120512353795,6.69377630052002,2.60856819828305,2.7048188310347,2.01439898479944,3.46468651421326,3.50931588569858,3.04721713580835,2.10503799662912,2.72835390143517,3.62356048838631,1.20982130722863,1.40102987972972,1.29971781261066,1.30621573344977,1.65373710644642,1.22461942209251,2.39540073813177,2.24825741729958,1.87932424422786,7.1725620407478,7.95446416597192,5.25330493415134,7.39041708086096,8.29948895596291,9.48929055318146,7.98485044952943,5.38231511515834,3.24680870239184,2.5136793331513,3.50539866424434,3.16626679764701,2.29483370436402,3.54770084345062,2.29137026397842,1.45381689042902,2.33735632909717,3.28077452553228
3.3,6.321155847191,4.4902593019503,5.81892049709782,4.97724412181156,3.4820419916181,5.88271186705705,4.26745581963447,5.44359373020414,5.15510553803645,4.33634765047327,6.98734204949663,6.36748269061621,8.34282132187668,5.50379442015927,6.81085798803245,9.76067426318914,7.41527560328543,6.62948560939871,2.59834635245376,2.6832527682588,1.9971869116842,3.41342961707883,3.47929060789258,3.00929678785804,2.08276150816673,2.69897670689029,3.56277050829622,1.20637551476694,1.39428104756068,1.29469462238542,1.30100157340821,1.64177373006247,1.22090689010287,2.37972275752354,2.22325745176006,1.8667222535797,7.02119103313239,7.80268761355662,5.16289103093799,7.22377729138325,8.13059454817072,9.30363009294581,7.87525706051262,5.28251751122535,3.20428939479816,2.47973226706067,3.4509627748811,3.11408137196801,2.26669801755716,3.48337733227061,2.26335078008134,1.44569796901728,2.3087823608405,3.23311739385329
3.41,6.24295939174642,4.44590281884839,5.7418540092973,4.92334715803542,3.43767905943544,5.80915767791253,4.22874357710981,5.38723791884294,5.08919058292618,4.27805949883884,6.88287715463477,6.28477932932574,8.21922075629905,5.43751968900444,6.75011647320134,9.664595759446,7.33621890826199,6.57028913257722,2.5890625719671,2.66327958688057,1.98135648516961,3.36651670425789,3.4518318541458,2.97449330681111,2.0625619277543,2.67194067078563,3.50738058798516,1.20325162810755,1.38812820015389,1.29013237272411,1.29627946693881,1.63090934908816,1.21754232775294,2.36506357502413,2.20049424310399,1.85500452763208,6.88217385349806,7.66119433646562,5.07991557863411,7.07111649845872,7.97388238109942,9.13078201521848,7.77389597078397,5.19092584215519,3.16529716846981,2.44916592486182,3.40127009940427,3.06705798681561,2.2413696565208,3.42552667566109,2.2381213430528,1.43835548558203,2.28295219695025,3.18941008281341
3.52,6.16993120267608,4.4050512657899,5.67076951878797,4.87373342314195,3.39661638457128,5.74020364514296,4.19300617892468,5.33477214010457,5.02755750092868,4.2236934835857,6.78676857121836,6.20785493044058,8.10309116385509,5.37611644791856,6.69361332757145,9.57511058318144,7.26328746085173,6.51563031910988,2.58059635898302,2.64471220439776,1.96675152859428,3.3234392494316,3.4266264359251,2.94244039252554,2.04417383122825,2.6469716930426,3.4567615757154,1.20040678225079,1.38249899866671,1.28597190070322,1.29198332558879,1.62100357852055,1.21447917659892,2.35131580074925,2.17969740766341,1.8440811976414,6.75418960824397,7.52912850291585,5.00353243979999,6.93093267078082,7.82824306922504,8.96960870996326,7.67989536581207,5.1066320439794,3.12941212524554,2.42151553319147,3.35575954803275,3.02450210502613,2.21845815759563,3.37326377375806,2.21529529840268,1.43168399855623,2.25950470647888,3.14921622979171
3.63,6.10157079712852,4.36731871511622,5.60502553787664,4.82792678493283,3.35851480770086,5.67541667670298,4.1599203989272,5.28577213093801,4.96978985538065,4.17289402941197,6.6981206546531,6.13611716648955,7.99378543343945,5.31903279971853,6.64091333438181,9.49155222584163,7.19583288317342,6.46502826076288,2.57284648493619,2.62739242367381,1.95323877997513,3.28376315176971,3.40340826064619,2.91282648732431,2.02737345220759,2.62383747046132,3.41037115651783,1.19780533880624,1.37733197212564,1.28216350888845,1.28805827516571,1.61193846463984,1.21167877779979,2.33838766848646,2.16063651169051,1.83387503984436,6.63608428153779,7.40571541923909,4.93301455665266,6.80190934713674,7.69268492315614,8.81909171446386,7.59249764237893,5.02885053236004,3.09627833729491,2.39639469948372,3.31395111551749,2.98583284593143,2.19764028520727,3.32585028642374,2.19455219176854,1.42559611403226,2.23813697050867,3.11215856212276
3.74,6.03744091938373,4.33237200333559,5.54406514603722,4.78551667629436,3.32307983505808,5.61441936536905,4.12920744908096,5.23987510919635,4.91552705457348,4.12534651792516,6.61615307821118,6.06905032263935,7.89073171307231,5.26579589456626,6.59163763436588,9.41333846855495,7.13329078188771,6.4180655976923,2.56572738085999,2.61118566127589,1.94070377090002,3.24711592850543,3.38195009665721,2.88538514453166,2.01197109144189,2.60233989206394,3.3677403589462,1.19541744086965,1.37257459030466,1.27866518406661,1.28445840509201,1.60361423396335,1.20910878066397,2.3262002450724,2.14311418535973,1.82431915623228,6.5268473845716,7.2902525629572,4.86773438490985,6.68289113633159,7.5663197823627,8.67831752372402,7.51104195245428,4.95689921336849,3.06559225770977,2.37348016914612,3.27543239678978,2.95056161441164,2.17864658097028,3.2826668357239,2.17562462678393,1.42001883986792,2.218593428456,3.0779094529629
3.85,5.97715782445081,4.29992224756372,5.48740293662049,4.74614754723932,3.29005443345235,5.55688117019566,4.10062567612404,5.19676907651696,4.86445502542555,4.08077149716123,6.54018387134576,6.00620376184026,7.79342262523028,5.21599898620737,6.54545522622489,9.33995898230186,7.07516813574734,6.37437861702041,2.55916629165943,2.59597676020825,1.92904756764092,3.2131763889329,3.36205695680979,2.85988729901508,1.9978050783993,2.58230899660721,3.32846234834626,1.19321789691429,1.36818172966318,1.27544119754767,1.28114503020435,1.5959459657842,1.20674191618019,2.31468521722508,2.12696058478865,1.81535516715628,6.42559202932028,7.18210193024538,4.80714796138479,6.57286241002056,7.44835080019968,8.54646531550354,7.43494974841345,4.89018374657173,3.03709351737216,2.3524998787718,3.23984758685637,2.91827519421285,2.16125092410067,3.24319100462929,2.15828803555579,1.4148907740934,2.20065728745883,3.04618321516705
3.96,5.92038328984244,4.26971790880062,5.43461424933585,4.70951023087186,3.2592131908687,5.5025111885548,4.07396463142287,5.15618423137689,4.81629866976406,4.03891985721233,6.46961521146143,5.94718232805688,7.70140622492572,5.16929080693002,6.50207589174359,9.27096496175738,7.02103280239993,6.33364910496105,2.55310101596888,2.5816666414898,1.91818417324129,3.18166626517702,3.34356075148086,2.83613502960184,1.9847369369712,2.56359814091369,3.292183094444,1.19118531074111,1.36411444187295,1.27246099593199,1.27808533629745,1.58886096425116,1.20455504297192,2.30378312155074,2.1120289081486,1.80693178824841,6.33153793564025,7.08068341972166,4.75078185915236,6.47092883828909,7.33806186408443,8.42279629301685,7.36371276559468,4.82818446229755,3.01055756475229,2.33322353125716,3.20688847076629,2.88862229290086,2.14526236698808,3.20697983622216,2.14235265845925,1.41015991719312,2.18414367902707,3.0167297732845
4.07,5.86681801312765,4.24153909071263,5.38532624654903,4.67533484058599,3.23035755014084,5.45105220605663,4.0490402286274,5.11788603620131,4.7708157318419,3.99956878932676,6.40392149077535,5.89163833357982,7.61427840351188,5.12536681813972,6.46124428848211,9.20596043211103,6.97050475639255,6.29559760847782,2.54747809839557,2.56816960929543,1.90803844024849,3.1523433933681,3.32631594307004,2.81395649822843,1.9726474913555,2.54608011272713,3.2585935782062,1.18930139724718,1.36033895754091,1.26969831510038,1.27525131567148,1.58229666530688,1.20252839853645,2.29344191774674,2.09819174213609,1.79900369867374,6.24399693978924,6.98546904842839,4.69822245034616,6.37630142819376,7.23480839514197,8.30664440127575,7.29688299115331,4.77044545051942,2.9857897396768,2.31545511293388,3.17628701357218,2.86130277087352,2.13051870300452,3.17365584133466,2.12765721191645,1.405781955241,2.16889417345688,2.9893294356549
4.18,5.81619612619544,4.21519283036025,5.33921048346678,4.64338489867851,3.20331189177009,5.40227577721632,4.02569076766832,5.08166958813662,4.72779178805814,3.96251838366475,6.34263926591945,5.83926484524383,7.53167649183174,5.08396198177419,6.42273500161506,9.14459493554105,6.9232487461479,6.25997783577069,2.54225137387002,2.55541116880782,1.89854438096391,3.12499612922601,3.310195995115,2.79320182231313,1.96143371070365,2.52964398492789,3.22742326553517,1.18755043982743,1.35682587440304,1.26713046728458,1.27261892377395,1.57619895629126,1.20064500660408,2.28361582988483,2.08533806718863,1.79153063229996,6.16236062962861,6.89597784921133,4.64910702344513,6.2882827479107,7.13800931944451,8.1974082156595,7.23406425757867,4.71656543135815,2.96262047086861,2.29902691567449,3.14780924150248,2.83605896961062,2.1168813630725,3.14289575330165,2.11406385496259,1.40171890155854,2.15477235606624,2.9637885504758
4.29,5.76828061391861,4.19050918937434,5.29597669415205,4.61345246028045,3.17792029335462,5.35597814081541,4.00377365240536,5.04735502292344,4.68703613298863,3.92758875034865,6.28535876866818,5.78979003925725,7.45327385890293,5.04484476823032,6.38634838574019,9.08655735851134,6.87896811798759,6.22657198150567,2.53738078801874,2.54332624892748,1.8896437894608,3.09943875129528,3.29509045543825,2.77373969115204,1.95100613784281,2.5141925551184,3.19843462604876,1.18591885668931,1.35354949143127,1.26473776346063,1.27016740582884,1.57052081670634,1.19889020428061,2.2742643988374,2.07337078881154,1.78447664100746,6.08608978450035,6.811771336888,4.60311639904334,6.20625504768997,7.04714004034375,8.09454383554426,7.17490517007833,4.6661900913654,2.94090136020775,2.28379473255967,3.12125016913429,2.81266869118261,2.10423133889414,3.11442144376071,2.10145416200892,1.39793801368511,2.14166023898797,2.93993587673605
4.4,5.72285946896361,4.16733799426705,5.25536757156184,4.58535404574083,3.15404383182498,5.31197681383867,3.98316266659873,5.01478374186032,4.64837838444214,3.89461757147318,6.23171671407345,5.74297243815187,7.37877533784179,5.00781217257133,6.35190705912293,9.0315707050946,6.8373996033267,6.1951868066273,2.53283143539835,2.53185774668432,1.88128510990745,3.0755076582873,3.28090254796022,2.75545457854092,1.94128678252653,2.49964025007054,3.17141851619236,1.18439485162611,1.35048725926647,1.26250304237112,1.26787875522179,1.56522121100588,1.19725126187639,2.26535170231329,2.06220469176851,1.77780949213055,6.01470534498352,6.73244945779355,4.55996876286576,6.12967001958369,6.96172627080519,7.9975586434133,7.11909313325645,4.61900562924853,2.92050197125462,2.26963397425024,3.09642957717776,2.79093948397334,2.09246590499137,3.08799254666058,2.08972588032707,1.39441092348417,2.12945533445349,2.91761953683975
4.51,5.67974244880499,4.14554610572616,5.21715436394201,4.55892723281355,3.13155832404483,5.27010773919572,3.96374570162803,4.98381529801302,4.61166566783594,3.8634580098171,6.18139018954693,5.69859687838416,7.30791334018093,4.97268555543163,6.31925293834958,8.97938765710951,6.79830890353266,6.16565033683249,2.52857277081093,2.52095532880716,1.87342250087104,3.0530582080377,3.26754717476959,2.73824443556023,1.93220738626023,2.48591140138674,3.14619027907818,1.18296813081202,1.34761932407198,1.26041128417935,1.26573727480437,1.5602641807176,1.19571707503881,2.25684570893849,2.0517647362045,1.77150017133804,5.94778067916664,6.65764695662233,4.51941449263739,6.05803996846413,6.88133860799663,7.90600581218622,7.06634928723087,4.57473330248543,2.90130718062215,2.25643651197006,3.07318848462963,2.7707039673812,2.08149596648263,3.06340043913694,2.07879030348213,1.39111293353566,2.1180682548346,2.89670444536117
4.62,5.63875832782377,4.12501512102326,5.1811331446653,4.53402778981231,3.11035242372691,5.23022288710583,3.94542285161072,4.95432481318938,4.57676026935264,3.83397691424724,6.13409144695069,5.65647108518015,7.24044454406306,4.93930716059452,6.28824472193362,8.92978679063725,6.76148693765744,6.13780907060086,2.52457795898438,2.51057444003398,1.86601505664819,3.03196207737899,3.25494925078472,2.72201877191583,1.92370798599629,2.47293881918354,3.12258644026603,1.18162967160052,1.34492814692496,1.25844929175539,1.26372921919188,1.55561809540238,1.19427791372718,2.24871774029277,2.04198463184097,1.7655224691169,5.88493494792117,6.5870301082489,4.48123180040048,5.99093019574028,6.80558775108671,7.81947946165942,7.01642419899057,4.53312480472974,2.88321498186732,2.24410809722426,3.05138618990443,2.7518159873853,2.07124390021908,3.0404633054664,2.06857013126314,1.38802244423038,2.10742073452994,2.87707012972812
4.73,5.59975255841588,4.10563943267589,5.14712164005448,4.5105272542727,3.09032600979276,5.19218822952201,3.92810480883444,4.92620082442457,4.54353767007129,3.80605327308935,6.08956345114418,5.61642275375624,7.17614706183493,4.9075371895689,6.25875574803097,8.88256934178401,6.72674664290896,6.11152560878177,2.52082333552513,2.50067547853824,1.85902615526583,3.01210504695096,3.24304230938695,2.70669705317295,1.91573571950366,2.46066260628124,3.10046190042032,1.1803715325823,1.34239818467375,1.25660542635402,1.26184250125518,1.55125503107727,1.19292521620689,2.24094202046621,2.0328056395336,1.75985263410543,5.82582740236855,6.52029377208254,4.4452230470487,5.92795242366105,6.73412027834904,7.7376103798163,6.96909418330904,4.49395833490492,2.86613465527471,2.23256624184693,3.0308977799438,2.73414744002356,2.06164178735395,3.01902206977173,2.0589977161883,1.38512048432866,2.0974439915228,2.85860887525075
4.84,5.56258527162119,4.08732458145547,5.11495652150764,4.48831088007595,3.07138881456191,5.15588202243881,3.91171150588556,4.89934347978129,4.51188489104989,3.77957687571395,6.0475760640224,5.5782970542029,7.11481800904512,4.87725133613598,6.23067216485286,8.83755643345648,6.69392023757913,6.08667663442938,2.51728795786558,2.49122310714584,1.85242290933836,2.99338513427835,3.23176732988652,2.69220735597251,1.90824382716716,2.44902916746172,3.07968754339529,1.17918669660446,1.3400156211062,1.25486938729918,1.26006644983889,1.54715025160814,1.1916514189517,2.23349529700826,2.02417555968217,1.75446908031988,5.77015247284708,6.45715873367498,4.4112116134971,5.86875911183922,6.66661491204565,7.66006223702838,6.92415815039819,4.45703524392717,2.84998523510127,2.22173846745415,3.01161202565444,2.71758563450903,2.05262995835602,2.99893702892141,2.05001361897958,1.38239032398016,2.08807736388184,2.84122413992716
4.95,5.52712956090583,4.06998585364823,5.08449108557969,4.46727589056797,3.05345925044916,5.12119334324449,3.89617096141288,4.8736630196385,4.48169909330262,3.75444714975501,6.00792276395864,5.5419544919832,7.05627141038771,4.84833870196177,6.20389136324948,8.79458669027751,6.66285687217555,6.06315118483932,2.51395322939384,2.48218567543834,1.84617570097791,2.97571101358741,3.22107174743783,2.67848523486254,1.90119081423229,2.4379903777153,3.0601481926156,1.17806894029489,1.3377681395241,1.2532320274734,1.25839160862469,1.54328177380843,1.19044981537976,2.22635652045214,2.01604787494409,1.74935213817678,5.71763553077855,6.39736930360291,4.37903923475633,5.81303853859939,6.60277920978442,7.58652823135759,6.88143489588977,4.42217716527231,2.83469421991007,2.21156085288946,2.99342959742901,2.70203109448284,2.04415578887151,2.98008505244295,2.04156541237416,1.37981715389335,2.07926716993591,2.82482919471156
5.06,5.49327000316043,4.05354708185439,5.0555932595354,4.44732998680443,3.03646340188727,5.0880208401198,3.8814182947778,4.84907849242567,4.45288638762515,3.73057214713305,5.97041781762901,5.50726906788053,7.00033638925025,4.82070002891377,6.17832062977546,8.75351418128289,6.63342060748894,6.04084916832896,2.51080258340392,2.47353473283627,1.84025778581586,2.95900067276062,3.21090861368639,2.66547276345389,1.89453974472729,2.42750288068793,3.04174086027479,1.1770127250334,1.3356447295698,1.25168519809415,1.2568095682479,1.53963000098684,1.18931443789156,2.21950657215994,2.00838102095744,1.74448384138061,5.66802922345949,6.34069114766703,4.34856372053707,5.76051053806119,6.54234662956122,7.51672811169855,6.84076076358662,4.38922355205685,2.82019648255101,2.20197682327178,2.9762615468088,2.68739571667908,2.03617269811115,2.96235724373101,2.03360668562609,1.37738781789976,2.07096575129827,2.8093459530602
5.17,5.460901379302,4.03793961608946,5.0281438810171,4.42839006932024,3.0203341555083,5.05627165837739,3.86739488141733,4.82551666378937,4.42536081793128,3.70786765669156,5.93489383516671,5.47412669088694,6.94685559665311,4.79424619541917,6.15387598574143,8.7142066402571,6.60548866887755,6.0196800867948,2.50782121618725,2.46524461666908,1.83464495418753,2.94318026726571,3.2012358824826,2.65311771977939,1.88825764394723,2.41752749424764,3.02437324338506,1.17601310537972,1.33363552252209,1.25022161756615,1.25531282544957,1.53617741278,1.18823995885392,2.21292803223182,2.00113776372148,1.73984774340162,5.62111029746574,6.28690932558873,4.3196569998688,5.7109227997217,6.48507392285152,7.45040553268529,6.80198762346004,4.35802955669079,2.80643334489359,2.19293613588715,2.9600280102116,2.67360122248397,2.0286393116315,2.94565697824238,2.02609621204644,1.37509058887401,2.06313066606465,2.79470396005322
5.28,5.42992756354299,4.02310143794021,5.00203520944095,4.41038113926151,3.00501044660778,5.02586051498462,3.85404762597176,4.80291108608446,4.39904348868003,3.68625642501079,5.90119965105693,5.44242380539747,6.89568384286768,4.76889693363947,6.13048118362491,8.67654392193225,6.5789499346494,5.99956193192175,2.50499586068549,2.45729210231817,1.82931523986801,2.92818313839286,3.19201579980023,2.64137289142531,1.88231499083716,2.40802870457949,3.00796242849067,1.17506565179145,1.33173165036065,1.24883476022029,1.25389466433304,1.53290830151042,1.18722160707793,2.20660498079167,1.99428466621107,1.7354287585412,5.57667683951214,6.23582651791598,4.29220343833731,5.66404765094369,6.43073881617043,7.38732570138061,6.76498111715098,4.32846420007942,2.79335178914047,2.18439402721764,2.94465709858289,2.66057785057798,2.02151875825205,2.92989825113861,2.01899724966656,1.37291498005783,2.05572400590188,2.78083951659095
5.39,5.40026055576789,4.0089763953451,4.9771696339979,4.39323535071646,2.99043660388293,4.99670889763754,3.84132833439903,4.78120130134233,4.37386181248177,3.66566747001571,5.86919848261044,5.41206620051528,6.84668690116676,4.74457973187187,6.10806683701535,8.64041665914161,6.55370362345321,5.98042022845378,2.50231459377453,2.44965610495727,1.8242486685797,2.91394896911792,3.18321438082611,2.63019548053741,1.8766852851351,2.39897423376853,2.99243377323541,1.17416638510206,1.32992512475784,1.24751876155289,1.25254905579167,1.52980854719265,1.18625509703764,2.2005228272024,1.98779162993964,1.73121302356853,5.5345458746459,6.1872614229533,4.26609838551044,5.6196792544434,6.37913794667473,7.32727328096139,6.7296191312109,4.30040878628061,2.78090378286645,2.17631049248319,2.9300839432337,2.64826324886095,2.01477807696673,2.91500428002791,2.01227695113082,1.37085158545165,2.04871181578443,2.76769491835707
